(123.09903676367678, 129.22708035646383)#2020-10-13 22:11:00.000000
(123.13759125068898, 123.12208487831646)#2020-1-19 10:43:00.000000
(123.1262120800748, 123.58182503891992)#2020-2-4 11:46:00.000000
(127.56722275226274, 123.5115666501908)#2020-6-7 10:32:00.000000
(132.07663459092623, 129.17268164524114)#2020-4-9 22:39:00.000000
(127.73609074220336, 123.5729552212034)#2020-8-9 2:43:00.000000
(126.44615834431906, 123.4437611209076)#2020-4-16 18:29:00.000000
(123.37013958206553, 123.18012667095203)#2020-1-19 9:49:00.000000
(130.92669505245172, 133.24779557762847)#2020-1-25 17:10:00.000000
(123.20462171152573, 131.89337291136698)#2020-1-12 14:20:00.000000
(132.74906407608765, 123.27264279527981)#2020-6-21 12:27:00.000000
(124.40804481263933, 131.82813111425077)#2020-7-14 20:47:00.000000
(123.08240357644605, 128.5406969032606)#2020-8-15 12:25:00.000000
(132.4096450326397, 123.81141754225872)#2020-3-23 14:26:00.000000
(130.1066695406125, 125.82719767124397)#2020-6-7 4:9:00.000000
(125.48443687304292, 127.81438649242521)#2020-1-24 4:23:00.000000
(123.71384225563243, 127.19768563926756)#2020-3-19 9:31:00.000000
(123.7236850393785, 123.4821625747148)#2020-9-26 14:25:00.000000
(132.6873726148886, 131.6143669833559)#2020-6-21 8:7:00.000000
(133.0060701101857, 123.88659638657603)#2020-10-17 14:14:00.000000
(123.10253548173041, 125.59682437309286)#2020-4-7 14:37:00.000000
(126.93030393676496, 132.6414056266785)#2020-6-25 4:35:00.000000
(123.10886783601333, 127.15262552019246)#2020-6-7 1:13:00.000000
(123.26018830025338, 130.9276752101184)#2020-8-6 11:21:00.000000
(123.48940771672876, 123.11950837714927)#2020-3-11 16:5:00.000000
(126.0600446664423, 131.65827429882282)#2020-9-3 13:42:00.000000
(131.73336862913845, 132.75078394524135)#2020-11-14 1:43:00.000000
(133.0097691330343, 123.51254647706538)#2020-2-12 12:26:00.000000
(123.59953500760561, 133.83263228575584)#2020-4-6 3:8:00.000000
(123.85202794325869, 125.07193567726644)#2020-2-1 21:15:00.000000
(126.8679513462934, 123.77546907676287)#2020-8-21 18:18:00.000000
(123.40583593454643, 131.42539903645394)#2020-5-8 17:17:00.000000
(126.24863443172922, 123.44359166870338)#2020-3-27 4:23:00.000000
(123.35657583078006, 123.24603127477971)#2020-3-19 19:47:00.000000
(127.30919441026684, 132.93422480240307)#2020-11-18 8:7:00.000000
(123.24417234863486, 132.70480899027274)#2020-4-1 6:11:00.000000
(123.80036390331672, 123.40064716920934)#2020-1-8 18:55:00.000000
(123.3200141206918, 123.39544278276523)#2020-7-8 9:13:00.000000
(132.59545841922014, 123.10316474839814)#2020-8-27 9:21:00.000000
(127.2286626918355, 129.37787520189684)#2020-10-16 22:27:00.000000
(123.3247434800927, 123.20868134879821)#2020-6-22 6:43:00.000000
(124.05390868529275, 128.00210749145575)#2020-11-7 16:5:00.000000
(123.06047415834146, 128.25927880282487)#2020-5-13 17:36:00.000000
(130.92715630319327, 123.594729303514)#2020-7-20 2:26:00.000000
(128.72554587020434, 123.89044792990047)#2020-6-21 20:54:00.000000
(127.43386884195394, 130.25566582007292)#2020-1-11 5:37:00.000000
(123.51676364039086, 133.08856566977914)#2020-7-25 6:26:00.000000
(123.40311003044144, 125.43611180611907)#2020-9-6 17:1:00.000000
(123.39088985584951, 132.23288967936372)#2020-5-1 6:4:00.000000
(124.35598306837363, 129.78379955190132)#2020-8-23 10:38:00.000000
(132.50021003362838, 123.4151510129135)#2020-11-11 11:4:00.000000
(123.88717203928704, 123.36013604091623)#2020-11-23 7:20:00.000000
(131.99150165068036, 127.58268663956993)#2020-1-19 6:58:00.000000
(123.80230448773791, 123.9506668678091)#2020-3-14 6:28:00.000000
(123.34428300154825, 129.11492741667647)#2020-2-8 3:34:00.000000
(123.94537215950297, 123.20478605413275)#2020-7-6 20:6:00.000000
(127.10133741680893, 123.07240856418882)#2020-6-19 9:7:00.000000
(123.51320987639687, 125.24820440940822)#2020-1-6 9:40:00.000000
(123.19497167102298, 123.13018505148952)#2020-1-13 12:43:00.000000
(132.32313461789408, 125.33414018196589)#2020-4-6 20:50:00.000000
(123.85436806516317, 123.14449059017076)#2020-8-10 20:56:00.000000
(123.0010103959571, 123.46853013440995)#2020-9-9 22:47:00.000000
(123.91280249917934, 123.62182550539617)#2020-5-16 22:20:00.000000
(131.69437687237416, 123.15818451895296)#2020-2-11 12:47:00.000000
(123.75229940987764, 123.70849717402848)#2020-8-12 18:43:00.000000
(123.4443983675082, 123.42200708245029)#2020-7-11 21:30:00.000000
(127.75701035288213, 123.98487911477869)#2020-5-4 3:18:00.000000
(124.75618538642792, 125.65859423349157)#2020-4-6 12:43:00.000000
(132.1262933456315, 126.7662423704693)#2020-11-22 4:10:00.000000
(123.53506399863574, 129.22640712200246)#2020-5-27 19:57:00.000000
(123.61856039095143, 132.0794908662149)#2020-4-26 7:48:00.000000
(123.40050795246381, 127.85914951915555)#2020-9-14 9:20:00.000000
(123.82416143434347, 126.59156783428563)#2020-9-14 21:34:00.000000
(123.71335073044817, 128.1407409681698)#2020-5-11 20:37:00.000000
(123.32579853729037, 132.543415676056)#2020-9-18 7:9:00.000000
(123.79435603128454, 123.50839682982316)#2020-3-4 16:37:00.000000
(129.69567890015853, 131.05485338489575)#2020-7-19 13:47:00.000000
(123.0514318183081, 124.86104957880184)#2020-6-11 2:14:00.000000
(127.4718770721108, 123.09332726709971)#2020-6-17 14:18:00.000000
(129.431508489978, 123.40525300876877)#2020-4-16 9:55:00.000000
(123.75418247402405, 128.79111484249017)#2020-4-11 2:2:00.000000
(132.0870077219548, 123.2205128217883)#2020-5-21 1:36:00.000000
(123.43159328966657, 124.17541394196219)#2020-6-2 19:11:00.000000
(130.73475420698827, 127.40271395727382)#2020-2-27 13:44:00.000000
(123.28821273234173, 130.04479503409357)#2020-10-5 9:21:00.000000
(123.12152766252983, 133.58550413223352)#2020-6-24 8:14:00.000000
(123.9461184637829, 123.8573047889258)#2020-1-8 5:28:00.000000
(127.79664074238606, 123.13885462604684)#2020-11-3 1:15:00.000000
(123.85729563823573, 130.85685890723647)#2020-6-7 22:53:00.000000
(133.2921638093175, 123.74435783200337)#2020-6-22 1:17:00.000000
(128.98097245848317, 123.93341342664793)#2020-6-14 16:36:00.000000
(123.87035935853994, 123.41290048480448)#2020-7-18 8:44:00.000000
(123.71319400111436, 123.17983970502155)#2020-11-2 9:10:00.000000
(123.0223099199082, 130.78392843954543)#2020-1-2 4:54:00.000000
(123.87193231669833, 133.5671563773065)#2020-8-24 3:32:00.000000
(123.74424305404402, 129.4976327032385)#2020-5-26 16:57:00.000000
(123.87477859165757, 123.1282178299519)#2020-3-26 3:20:00.000000
(123.13801185771122, 133.20067317607183)#2020-9-17 2:44:00.000000
(125.79939517535234, 123.65390977887671)#2020-1-5 9:46:00.000000
(128.22409237031124, 131.30150257808523)#2020-3-3 1:55:00.000000
(126.08680516787652, 123.03862203428376)#2020-6-27 4:32:00.000000
(123.65452844009687, 128.91155583761736)#2020-10-3 3:12:00.000000
(132.0435936190494, 123.19899327817281)#2020-4-8 2:35:00.000000
(123.37706152929304, 123.20742533762892)#2020-4-7 17:39:00.000000
(123.85394608085213, 126.75152661603441)#2020-6-3 15:22:00.000000
(125.56802114244198, 123.152433461789)#2020-3-15 15:31:00.000000
(130.77873176010908, 123.55356318533335)#2020-4-14 16:40:00.000000
(123.68823798641706, 123.51673083169877)#2020-4-20 9:10:00.000000
(124.59399065346594, 127.41302435858572)#2020-4-1 5:49:00.000000
(123.56390896188174, 131.963906048004)#2020-5-19 13:18:00.000000
(132.99400460476167, 128.2486208740044)#2020-11-23 12:32:00.000000
(131.0348291426095, 123.37673249799175)#2020-4-20 21:7:00.000000
(125.23821774027387, 123.11234637292881)#2020-7-7 2:32:00.000000
(131.8231979839559, 123.84426135522843)#2020-9-14 11:58:00.000000
(123.71191582981912, 127.29742152023996)#2020-9-26 19:16:00.000000
(130.30145443587406, 123.71758932541427)#2020-9-17 8:54:00.000000
(123.0983734285257, 124.16754354077564)#2020-11-8 20:43:00.000000
(123.74065010078111, 128.8689195901304)#2020-4-21 1:30:00.000000
(126.45868951745402, 129.0264201432691)#2020-11-11 6:32:00.000000
(123.94245715931628, 123.35073503820028)#2020-7-12 18:58:00.000000
(130.18926757553703, 132.692060535887)#2020-6-2 7:32:00.000000
(123.59272293774147, 123.17878243190823)#2020-11-3 9:31:00.000000
(123.82301193132419, 123.653932400312)#2020-2-19 11:55:00.000000
(123.35491529320893, 129.9701845562556)#2020-1-19 17:10:00.000000
(130.96441489939565, 123.2388899692227)#2020-5-16 2:8:00.000000
(123.0177492780267, 131.24082656317995)#2020-1-19 5:19:00.000000
(126.54589037589793, 123.61491944194309)#2020-7-11 19:38:00.000000
(123.27488855447564, 123.12985679676565)#2020-1-4 20:55:00.000000
(123.41937836605324, 123.74373810246492)#2020-11-24 12:1:00.000000
(124.77870810642547, 123.53441719735962)#2020-9-20 8:55:00.000000
(123.19618509718673, 123.56872668205466)#2020-11-17 2:37:00.000000
(130.51899120787928, 123.45447487642544)#2020-1-4 3:47:00.000000
(123.6563277182367, 123.51357824771704)#2020-3-12 9:36:00.000000
(124.81538364043504, 127.41855749346871)#2020-4-4 8:18:00.000000
(131.23082318998576, 123.0212356719637)#2020-10-11 14:15:00.000000
(123.3125811187625, 129.95872882415912)#2020-9-21 6:58:00.000000
(123.12830799679513, 132.76648481013197)#2020-3-19 3:55:00.000000
(123.44553318496362, 128.81970447353524)#2020-1-6 16:44:00.000000
(123.8114926707896, 126.02501201851304)#2020-11-25 15:10:00.000000
(123.20392637186953, 123.29787216649669)#2020-1-20 16:1:00.000000
(123.88860544707936, 129.64162487926063)#2020-9-19 2:36:00.000000
(132.37039528202033, 131.58216020770308)#2020-7-8 4:33:00.000000
(123.43079733936561, 123.64111534236373)#2020-9-24 14:21:00.000000
(123.0269919640418, 123.97345277219303)#2020-2-24 5:16:00.000000
(123.21692692015309, 129.09685375403612)#2020-8-22 4:1:00.000000
(132.72373677524797, 127.08358401574199)#2020-5-6 15:8:00.000000
(123.90432082399626, 123.13458460581379)#2020-1-1 14:57:00.000000
(131.84118857540048, 131.82430528821746)#2020-5-5 5:15:00.000000
(133.1018452934589, 127.21891107711845)#2020-10-15 3:41:00.000000
(132.1724436618796, 129.7058006668804)#2020-1-1 14:11:00.000000
(123.55352224573959, 128.90622205160403)#2020-6-1 21:42:00.000000
(123.05435737701414, 123.83324158023224)#2020-2-23 14:10:00.000000
(123.55423773829787, 132.02628943590435)#2020-2-15 17:19:00.000000
(126.12292014740413, 123.61230953935674)#2020-2-16 17:50:00.000000
(123.10891724016885, 131.08312267755585)#2020-6-16 16:16:00.000000
(124.60649140911552, 123.2287766095246)#2020-1-13 1:22:00.000000
(123.07208182561517, 130.1077180747305)#2020-1-24 17:34:00.000000
(124.76287198286458, 123.33370755149868)#2020-7-26 11:12:00.000000
(129.4316699461269, 127.40302749036918)#2020-4-4 6:36:00.000000
(126.9305238966723, 123.63850436713483)#2020-10-1 11:16:00.000000
(127.08102611000707, 123.15773614291273)#2020-4-24 10:54:00.000000
(129.01895066825207, 125.3665482058567)#2020-9-20 4:6:00.000000
(128.612784248939, 123.77259507055297)#2020-9-2 8:6:00.000000
(126.33475445926184, 123.42960423379412)#2020-3-16 14:49:00.000000
(131.52878793989203, 125.27663503839617)#2020-6-9 4:25:00.000000
(123.02674349540625, 130.62137207551214)#2020-8-8 8:57:00.000000
(123.40779683792246, 125.68378973282843)#2020-6-5 22:35:00.000000
(123.33125540241393, 123.14347540542093)#2020-1-27 8:39:00.000000
(133.371294938213, 123.4082719121929)#2020-9-21 17:28:00.000000
(127.45487590203722, 123.75022137169817)#2020-7-16 22:26:00.000000
(130.43178060272697, 126.25084317899473)#2020-9-25 17:37:00.000000
(132.3072497378172, 123.06121954738815)#2020-9-4 5:23:00.000000
(124.61260206211702, 133.7322015249759)#2020-1-25 6:18:00.000000
(123.16856330181969, 124.17469916160432)#2020-8-27 21:45:00.000000
(123.59222951761978, 126.04773808173935)#2020-4-1 14:42:00.000000
(132.96079756447077, 127.69052366068101)#2020-3-27 21:22:00.000000
(123.00895344833222, 125.8978375874167)#2020-7-14 11:10:00.000000
(123.55793204371743, 128.30167197586843)#2020-1-2 7:21:00.000000
(123.20290600392907, 123.32047665898999)#2020-4-2 19:3:00.000000
(131.95032053626704, 125.4558386317366)#2020-1-11 7:8:00.000000
(126.28390385148839, 123.05570548572612)#2020-2-1 9:41:00.000000
(123.38642963164101, 123.34790967825403)#2020-5-20 7:32:00.000000
(123.01065244093226, 125.68909974580752)#2020-9-14 18:57:00.000000
(123.47142003569493, 123.90146969529988)#2020-6-24 13:4:00.000000
(123.41008919829044, 123.93994532745607)#2020-8-26 3:34:00.000000
(123.99526751528182, 130.8455972482493)#2020-3-6 5:31:00.000000
(128.06998925457893, 123.26567505206513)#2020-9-18 1:53:00.000000
(128.29797462983103, 123.69852565389739)#2020-8-11 8:40:00.000000
(123.46648382266923, 123.05731967322767)#2020-10-4 3:24:00.000000
(123.91536851606976, 129.37515376942497)#2020-7-15 22:32:00.000000
(123.16927266851145, 123.91505628071369)#2020-10-8 19:3:00.000000
(131.098848829539, 123.14236727813433)#2020-3-23 4:13:00.000000
(129.86045805065334, 123.78656865462946)#2020-11-26 12:21:00.000000
(123.11140264899359, 126.19282811633518)#2020-5-20 1:28:00.000000
(125.05722763532933, 123.29445422406616)#2020-6-16 11:38:00.000000
(125.9852897527573, 123.00935792907332)#2020-9-3 10:24:00.000000
(123.4533836845566, 123.96399731464288)#2020-4-19 14:30:00.000000
(123.68017550142712, 123.11944858387346)#2020-6-11 9:51:00.000000
(129.15721771972224, 123.87002669426337)#2020-4-7 7:26:00.000000
(123.96213409766192, 133.36933738712722)#2020-5-19 11:12:00.000000
(126.44280055380591, 123.15968683140389)#2020-4-16 14:42:00.000000
(123.23714218223463, 123.88200562181208)#2020-9-20 2:27:00.000000
(123.48119785115274, 123.45151271330198)#2020-9-12 3:5:00.000000
(123.82848166719371, 129.9704713065639)#2020-7-27 22:3:00.000000
(123.35759031899755, 123.0499034171086)#2020-1-10 2:6:00.000000
(130.6522838798941, 126.40465687934159)#2020-3-8 9:19:00.000000
(123.96165574124338, 123.73581644920195)#2020-3-10 10:37:00.000000
(123.04959474567697, 123.06716407690944)#2020-1-10 11:41:00.000000
(127.80858922561787, 131.93723435622118)#2020-7-12 2:29:00.000000
(123.25922434165133, 130.345034820927)#2020-10-3 21:1:00.000000
(126.04224539102069, 124.34670398922145)#2020-3-15 12:58:00.000000
(123.99821937420876, 128.2121497063077)#2020-10-11 13:16:00.000000
(123.28979553588306, 125.9976451905028)#2020-8-13 19:16:00.000000
(132.0796887696721, 123.6999314698412)#2020-6-15 22:35:00.000000
(124.26707937573421, 125.28898135245402)#2020-10-17 9:56:00.000000
(126.15725743388798, 123.91321514293533)#2020-8-23 17:47:00.000000
(128.68419630698037, 130.11124663694147)#2020-8-16 11:48:00.000000
(123.64420917136118, 123.2516710483664)#2020-3-13 22:37:00.000000
(123.8963734682862, 123.78225543286977)#2020-3-24 7:45:00.000000
(123.50976745465717, 123.60726066024141)#2020-2-20 6:4:00.000000
(123.16770282520994, 123.86511098659247)#2020-6-9 13:22:00.000000
(124.25834517102, 123.07673359723775)#2020-3-15 19:1:00.000000
(125.04064930540359, 123.08855613511216)#2020-7-13 7:24:00.000000
(123.84304993346692, 123.79189944811216)#2020-2-5 11:32:00.000000
(123.36863805084919, 123.67739821243045)#2020-9-21 9:14:00.000000
(133.17846782360965, 123.9857816877902)#2020-10-17 20:16:00.000000
(123.5448313602395, 127.31536164019387)#2020-9-13 9:35:00.000000
(123.2105540542769, 131.17735579023815)#2020-11-23 22:35:00.000000
(123.94930821374147, 123.9002946903172)#2020-4-22 15:36:00.000000
(129.70567076180063, 126.92191959283949)#2020-3-7 22:36:00.000000
(127.42277120471739, 123.70391614833399)#2020-4-3 13:57:00.000000
(123.79924107712077, 128.62566497124018)#2020-1-25 16:42:00.000000
(123.00559463117925, 123.90880306011253)#2020-10-18 2:43:00.000000
(124.86917773169817, 132.66892929185184)#2020-3-25 4:13:00.000000
(123.13482815375527, 128.96228557747784)#2020-7-20 12:31:00.000000
(131.83330740086075, 124.58448822182685)#2020-1-15 5:43:00.000000
(123.90553493218843, 123.64048529420425)#2020-4-11 18:56:00.000000
(123.60668717499045, 129.37104425063558)#2020-9-14 14:38:00.000000
(123.73640513754088, 132.60749930827987)#2020-8-9 14:19:00.000000
(127.83980200951329, 123.9519747766895)#2020-1-4 21:5:00.000000
(123.51515413427396, 126.58298428643435)#2020-7-5 1:4:00.000000
(123.81408539035927, 123.96147588370907)#2020-3-16 19:32:00.000000
(129.5508260740322, 123.73890367154982)#2020-9-12 12:58:00.000000
(123.83250862776951, 123.54573791556314)#2020-2-3 10:47:00.000000
(123.04582551898069, 123.53396752750874)#2020-5-12 5:1:00.000000
(128.13040098549152, 123.58698672834421)#2020-7-18 19:30:00.000000
(123.1161139841927, 125.50884849017042)#2020-10-14 20:51:00.000000
(126.2096888310769, 123.00074874813339)#2020-7-12 4:14:00.000000
(123.39345078113797, 123.68609933367827)#2020-8-11 8:13:00.000000
(123.75651724380785, 130.03343720091254)#2020-10-10 4:25:00.000000
(123.3055822455336, 125.31344690306253)#2020-7-11 19:50:00.000000
(125.91284716767206, 130.38700457842177)#2020-5-11 10:57:00.000000
(123.92416382596245, 123.41015592993156)#2020-1-2 14:27:00.000000
(123.82031478704714, 123.49735486824295)#2020-9-10 13:14:00.000000
(123.21243735751932, 123.68102734322028)#2020-11-4 8:1:00.000000
(123.49739656566086, 123.29118048165505)#2020-4-13 15:55:00.000000
(123.99136956464267, 123.55624556407496)#2020-7-10 4:57:00.000000
(123.08014688449228, 126.67910295202044)#2020-10-17 11:33:00.000000
(123.24910027924534, 126.68465778292837)#2020-11-2 17:3:00.000000
(123.04031827447658, 123.39983559086977)#2020-4-19 8:29:00.000000
(127.5519055818228, 123.7185172044654)#2020-10-22 13:49:00.000000
(123.57549666374754, 130.63319325986777)#2020-9-9 22:16:00.000000
(127.52223761702572, 124.7111578821495)#2020-6-27 3:36:00.000000
(124.94488929612329, 123.71164984538927)#2020-3-18 11:49:00.000000
(123.05868300510122, 130.93881204748206)#2020-7-24 2:2:00.000000
(126.96385564521196, 123.3054633859481)#2020-10-19 4:50:00.000000
(123.33880111272902, 123.46915560667728)#2020-8-11 16:7:00.000000
(126.27332504476722, 123.01117332852164)#2020-1-25 3:26:00.000000
(123.75013316001078, 131.84784955364685)#2020-9-5 9:54:00.000000
(123.65630811517535, 127.83781364894811)#2020-6-27 21:28:00.000000
(123.08332246213868, 123.06023273631396)#2020-6-22 22:11:00.000000
(123.1140015679019, 123.95852758548891)#2020-1-19 1:38:00.000000
(128.34727900756502, 123.55408532044561)#2020-11-9 19:58:00.000000
(123.09299155379142, 131.55761129880688)#2020-5-23 4:30:00.000000
(123.04171642663542, 127.752883703643)#2020-4-9 16:7:00.000000
(123.98416813087812, 131.21669159322005)#2020-8-19 7:21:00.000000
(130.54551798451868, 123.88902162521703)#2020-10-20 13:12:00.000000
(133.372109332017, 123.86891577056639)#2020-10-17 20:13:00.000000
(123.41902343899712, 123.59680410325048)#2020-6-24 22:41:00.000000
(123.0444297012539, 123.90938879421064)#2020-1-17 15:26:00.000000
(125.54911310673194, 123.09210844344469)#2020-4-6 13:58:00.000000
(123.4461022648873, 123.78036960345321)#2020-2-2 11:45:00.000000
(123.78476521643482, 123.89644420580083)#2020-6-4 12:51:00.000000
(123.96544341019668, 123.43899239868132)#2020-1-24 1:31:00.000000
(123.96706781656665, 130.42488334531077)#2020-11-20 19:49:00.000000
(123.7677525455541, 123.44748709344351)#2020-5-4 6:32:00.000000
(123.3291819363805, 123.5781933589979)#2020-2-14 22:27:00.000000
(128.08195649588015, 123.88887777576872)#2020-6-5 9:48:00.000000
(123.16187702591522, 123.70267486944743)#2020-8-17 21:47:00.000000
(127.96012556214114, 123.43508228063574)#2020-6-23 18:44:00.000000
(129.42841814997482, 128.7939254862803)#2020-9-7 10:25:00.000000
(130.20287976074263, 123.36565934612305)#2020-10-8 16:20:00.000000
(128.75888504504223, 127.26218160792415)#2020-10-9 19:49:00.000000
(124.6030352431322, 123.92733509058282)#2020-5-25 5:55:00.000000
(123.57331104291607, 124.18928467821874)#2020-8-13 18:29:00.000000
(125.92562673039752, 123.30771965840965)#2020-5-21 11:20:00.000000
(123.01711787013527, 123.35947162477858)#2020-9-6 6:55:00.000000
(127.68434009271998, 124.05174573798443)#2020-4-21 10:4:00.000000
(131.44610243377346, 133.4802626889995)#2020-3-15 15:5:00.000000
(132.8312072341971, 123.76532864901577)#2020-5-13 19:39:00.000000
(130.9929581782069, 128.26805575539098)#2020-11-6 7:21:00.000000
(123.07584299089122, 126.07747161204888)#2020-1-1 16:37:00.000000
(123.52210899936985, 123.30088886284628)#2020-9-7 5:47:00.000000
(128.05010379611807, 123.58920258640823)#2020-5-3 22:45:00.000000
(123.58073944589809, 123.39900593284716)#2020-6-9 16:24:00.000000
(132.490996470464, 123.45108638017608)#2020-2-24 20:30:00.000000
(130.2805942912724, 123.93333434936082)#2020-2-11 15:23:00.000000
(130.8414038993803, 123.7023468262986)#2020-2-14 8:54:00.000000
(124.35965940488111, 123.27437802744177)#2020-7-19 5:55:00.000000
(123.22617426649033, 123.75162859432331)#2020-4-25 12:36:00.000000
(123.79472256789853, 123.26472892239353)#2020-4-3 5:35:00.000000
(123.6497275063571, 123.41146503814558)#2020-10-12 6:23:00.000000
(131.37285716344437, 132.19511134447606)#2020-10-27 10:23:00.000000
(123.20550141293099, 123.86085232578093)#2020-11-3 9:15:00.000000
(131.96277217476967, 129.8455937569301)#2020-1-17 5:11:00.000000
(126.11989816432039, 123.56740768234773)#2020-9-22 20:18:00.000000
(123.93359858865912, 127.6617071320689)#2020-3-26 5:33:00.000000
(126.71009278569426, 123.68551757813758)#2020-1-5 10:9:00.000000
(123.59679284556901, 125.0175141533207)#2020-1-17 9:32:00.000000
(130.0942643338615, 126.42758628310132)#2020-1-14 8:18:00.000000
(123.04543855926589, 123.47189112343304)#2020-11-9 14:15:00.000000
(129.6197662904672, 123.69735918123472)#2020-11-21 11:22:00.000000
(123.22042343786248, 124.78088660763525)#2020-4-11 5:55:00.000000
(123.51295888133643, 132.76785010434446)#2020-10-27 5:44:00.000000
(123.74061800180878, 128.69351215643877)#2020-11-4 7:37:00.000000
(133.22515566925, 127.3398429673779)#2020-8-15 4:44:00.000000
(123.3157586646314, 129.6743348138311)#2020-8-14 13:57:00.000000
(126.8618520852394, 126.7199111594601)#2020-10-27 1:10:00.000000
(132.15322883209996, 124.99572590565211)#2020-4-14 5:42:00.000000
(123.63035834605857, 123.87875548102774)#2020-2-7 7:26:00.000000
(123.44228764628724, 123.45015013498936)#2020-10-6 21:35:00.000000
(125.20312574916773, 123.69848744823558)#2020-2-13 1:49:00.000000
(126.14475017451193, 123.59459855669706)#2020-4-17 2:48:00.000000
(123.80214560793681, 126.18913892440824)#2020-7-9 17:22:00.000000
(123.112970583726, 129.1933260529609)#2020-5-4 8:40:00.000000
(126.6982491179764, 126.42144526942376)#2020-2-11 18:34:00.000000
(126.48166295309272, 129.97229890263824)#2020-7-10 15:31:00.000000
(123.1669403716225, 129.31445302827063)#2020-4-26 9:10:00.000000
(125.70220472788561, 123.03042381545158)#2020-7-23 13:27:00.000000
(128.24648003923903, 129.77672220851017)#2020-4-2 21:13:00.000000
(131.1672003669906, 123.45417933182146)#2020-10-7 9:43:00.000000
(123.21478390538559, 129.64487668528915)#2020-2-25 2:24:00.000000
(129.1288279643542, 130.12792941334735)#2020-11-25 21:33:00.000000
(130.69286206133174, 130.51099312997832)#2020-9-5 14:28:00.000000
(125.33645129964094, 123.79580531070079)#2020-5-14 10:17:00.000000
(123.48212225716692, 124.93520676070905)#2020-1-5 13:32:00.000000
(131.8252695296166, 127.92675759969914)#2020-3-11 14:15:00.000000
(123.56359875289947, 128.687673245283)#2020-2-12 21:48:00.000000
(124.76431656150592, 123.09804567348034)#2020-10-10 18:13:00.000000
(123.6589124788152, 126.01427847468835)#2020-5-16 12:1:00.000000
(126.21683415043594, 125.06102953759468)#2020-10-18 2:23:00.000000
(123.15584718762237, 123.2890951273148)#2020-10-21 18:1:00.000000
(126.01401757602102, 123.39958201870665)#2020-9-4 15:23:00.000000
(123.45929829294774, 123.3371710886293)#2020-10-5 5:49:00.000000
(127.4178521151864, 123.94769575567791)#2020-7-16 11:51:00.000000
(123.09148996212504, 123.75247160245834)#2020-8-19 1:18:00.000000
(123.14621384724643, 123.54994363657616)#2020-1-23 3:28:00.000000
(127.93948184069689, 123.01556287614918)#2020-9-22 8:43:00.000000
(123.14814277259647, 133.41776894888736)#2020-8-1 20:42:00.000000
(123.3970221313868, 124.5143898754938)#2020-5-17 5:17:00.000000
(123.00560969868582, 123.49962048225083)#2020-11-7 5:56:00.000000
(123.68652328414767, 132.48068210345386)#2020-9-26 5:32:00.000000
(123.07771087228008, 129.06066425950837)#2020-11-24 5:58:00.000000
(131.4742930250019, 127.67890946014997)#2020-2-14 2:22:00.000000
(124.75757312942527, 129.6334878928169)#2020-1-19 22:33:00.000000
(133.0782339623109, 123.90481846342509)#2020-1-8 9:28:00.000000
(123.32191149654392, 123.17135182236896)#2020-11-13 3:37:00.000000
(123.99163933044373, 128.6147541412453)#2020-11-6 4:29:00.000000
(124.36282664501957, 132.765770162301)#2020-3-26 19:31:00.000000
(123.40507134055504, 123.55491585144465)#2020-10-8 21:54:00.000000
(132.54153979364645, 123.1858896806051)#2020-6-26 6:49:00.000000
(126.9908841483738, 123.25133220365171)#2020-10-27 18:28:00.000000
(123.7256288285429, 127.41104015711548)#2020-8-1 12:56:00.000000
(129.6582279432987, 127.68392266932588)#2020-1-19 6:13:00.000000
(127.68215010398953, 123.2705101339042)#2020-11-20 9:41:00.000000
(124.80710563141601, 132.35759079426666)#2020-4-13 8:30:00.000000
(130.06497363485286, 129.38704021794095)#2020-1-18 9:56:00.000000
(130.38076617736053, 123.3570640154815)#2020-7-25 17:13:00.000000
(130.15034888715712, 132.44732798433267)#2020-7-13 3:58:00.000000
(123.2950258282992, 123.23563451840671)#2020-4-21 16:35:00.000000
(123.91355845491843, 126.19226268188753)#2020-4-17 5:25:00.000000
(128.10232913145475, 123.3789215056603)#2020-7-17 22:18:00.000000
(123.15826114146083, 127.89548549944385)#2020-2-12 1:51:00.000000
(130.4518070109555, 130.49439816260465)#2020-10-11 8:28:00.000000
(123.75529799504467, 123.5011464190027)#2020-2-19 17:57:00.000000
(129.8377400318258, 123.90982772568296)#2020-3-3 2:37:00.000000
(130.26609840101557, 129.42936322369698)#2020-8-12 7:16:00.000000
(123.17868283497148, 123.82513223037658)#2020-2-12 1:54:00.000000
(126.24624180242456, 123.86340242462234)#2020-4-12 20:11:00.000000
(123.62770404056477, 123.46210197202325)#2020-1-23 21:7:00.000000
(123.41756089489768, 123.72104482451046)#2020-4-7 6:19:00.000000
(130.19768690474106, 123.03370636065662)#2020-3-5 14:33:00.000000
(132.0588810145741, 123.84901454676599)#2020-1-13 12:43:00.000000
(123.34651089235507, 123.23747466472983)#2020-10-10 22:15:00.000000
(123.7582374745507, 126.82372440536449)#2020-2-7 19:53:00.000000
(132.990979880504, 132.86167969393142)#2020-11-22 18:40:00.000000
(125.14176942659964, 130.86156945129127)#2020-9-26 16:54:00.000000
(123.15612661811062, 123.10676106620521)#2020-10-23 18:34:00.000000
(123.91963898451905, 128.31785543149093)#2020-3-1 16:21:00.000000
(123.28943712370763, 125.91798918279977)#2020-11-22 16:20:00.000000
